"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FBXO38",2133.19592593481,-0.213253944365303,0.10275344840433,0.0355065138716537,0.0594414699320776
"SAMD13",61.9025245511585,0.471989740575092,0.23433109263185,0.0355187080934937,0.0594591725964961
"AC109454.1",3.27477621155187,0.532168887008754,0.264654803435571,0.0355282412305185,0.0594706592218149
"AC027807.2",3.06662354370999,-0.602815168471883,0.302362048317328,0.0355288099796884,0.0594706592218149
"BTAF1",1904.68347739946,0.240629777210381,0.115443375094722,0.0355742998532813,0.0595440882319206
"FAM118B",1127.35023318671,-0.250904009675875,0.120743787525329,0.0355760450847794,0.0595442943175307
"PRKAR1AP1",1.20905758810697,1.16031548847244,0.731084488209064,0.035587749650812,0.0595611687494646
"LINC02824",1.3108289520509,1.13774031875949,0.815004650485952,0.0356053367318948,0.0595878864208259
"CPN2",4.70802675890544,0.677026183913072,0.350853265882899,0.0356084186718839,0.0595903274496245
"HNRNPA1P26",2.67886278718101,0.581386452232472,0.294690836223973,0.0356147113491028,0.0595981411471036
"LINC02136",0.718085324256101,4.95951355604486,2.4878864078646,0.0356541278276862,0.059661381424019
"PRRT3",270.9172186275,0.370403178939794,0.180307236069508,0.0356583401045726,0.0596640999400125
"Z73965.1",16.2629414740048,0.541825043364097,0.274785690114634,0.0356590031759817,0.0596640999400125
"PKN3",595.599986957558,-0.289317792610356,0.139620219990336,0.0356966470434249,0.0597243627926182
"RNASEL",929.555178936691,-0.234752211819783,0.112532439025686,0.0357067313358838,0.0597385120950559
"FAM21EP",14.751436187455,-0.333595370014657,0.160355908547302,0.03571337394114,0.0597469023166241
"PCIF1",2264.30841572858,-0.182622019652382,0.0880482984013945,0.0357433060864674,0.0597942523730596
"AC027279.4",1.76263000431168,3.56632531620082,0.946952194967701,0.0357560583146763,0.059812859488477
"FAM227B",138.035708736732,-0.258503477135528,0.124320988438517,0.035766503337497,0.0598276055827222
"LINC00443",6.01462223867487,-0.553000671844434,0.426917334478224,0.0357929887534166,0.0598691803135157
"DERA",2246.54227148269,0.302428841966086,0.141461381049745,0.0358099254449633,0.0598947802995267
"AL031673.1",26.1961680982099,0.405623428890625,0.19905775131704,0.0358191641948001,0.0599075031557646
"USP13",1556.50543859687,-0.293731485639461,0.141974490231535,0.0358220147364995,0.0599095410700908
"AC130324.1",7.06758381264307,0.477248316021509,0.237459905634924,0.0358380180571942,0.0599335747992476
"LINC02038",83.6605099447557,-0.677685333904192,0.343391653704829,0.0358429415687517,0.059939077905596
"ESF1",906.317477710583,0.224812770746818,0.107998281218871,0.0358468738755838,0.0599429230240948
"AL133353.2",1.03439802878233,1.46832848331007,0.720992006924673,0.0358542895332742,0.0599525923649355
"PPIAP43",2.82215841276568,0.601491469485516,0.305965968714253,0.0358827213270876,0.0599974006775409
"AL136169.1",64.2723083157264,-0.364520343222515,0.177053268567896,0.0358911805348892,0.0600088114358785
"CENPBD1",687.627653633353,0.219715222703498,0.105311646667289,0.0358973923848465,0.060016463821413
"IMPDH1P10",4.69356041978897,0.603382821092188,0.309413294025467,0.0359087640628118,0.0600327417779157
"KCNQ1",1838.01555353707,-0.467859946863771,0.230904331851374,0.0359515848555716,0.0601015928990948
"AC010941.1",3.09730972555146,0.458800024795553,1.09240111094656,0.035961120495943,0.0601147962641776
"AC032011.1",3.36833553840507,0.605601923578699,0.313661331794104,0.0359832497625834,0.0601490497397501
"EEF1A1P9",235.168600116261,-0.405251404983881,0.197595268541298,0.0359901723752302,0.0601578820431651
"AC253536.4",0.994746806896284,1.67721607198919,0.817941710995714,0.0360076231055133,0.0601843105799645
"AC111170.1",3.07049349885032,1.37135552467008,0.449423630002935,0.0360158457582956,0.0601953133039892
"AC068282.1",3.84282080503208,3.13111360750365,0.486591203265226,0.0360454935607566,0.0602421224562125
